position,playerid,playername,team,competition,appearances,AVG,MOTMs,goals,assists,yellow_cards,two_yellow,red_cards,saves,goals_conceded,cleansheets
LW,80728,İbrahim Kaya,Corendon Alanyaspor,Trendyol Süper Lig,7,6.24,0,1,0,0,0,0,0,4,0
CB,260931,Zeno Van Den Bosch,Royal Antwerp FC,1A Pro League,9,6.12,0,0,0,1,0,0,0,9,1
ST,272365,Sinclair Armstrong,Bristol City,EFL Championship,1,6.00,0,0,0,0,0,0,0,0,0
ST,272365,Sinclair Armstrong,Bristol City,Carabao Cup,3,7.77,1,3,0,0,0,0,0,3,0
CB,80731,Yiğit Efe Demir,Fenerbahçe SK,Trendyol Süper Lig,3,6.03,0,0,0,0,0,0,0,1,0
CB,80731,Yiğit Efe Demir,Fenerbahçe SK,UEFA Europa League,1,5.70,0,0,0,0,0,0,0,1,0
LB,277316,Meshal Al Alaeli,Al Taawoun,Saudi Pro League,6,6.20,0,0,1,0,0,0,0,8,0
CDM,229011,Kévin N'Doram,Al Kholood,Saudi Pro League,6,5.82,0,0,0,0,0,0,0,5,1
RB,277318,Mohammed Abdulrahman,Al Ahli,Saudi Pro League,6,6.03,0,0,0,0,0,0,0,5,0
CB,252746,Cristian Cauz,Modena,Coppa Italia,1,6.00,0,0,0,0,0,0,0,1,0
CB,228174,Cameron Carter-Vickers,Celtic,UEFA Europa League,1,7.00,0,0,0,0,0,0,0,0,1
CAM,225844,Daniele Verde,Fatih Karagümrük SK,Trendyol Süper Lig,4,6.20,0,0,0,0,0,0,0,2,0
CM,219985,Matías Vecino,Real Club Celta de Vigo,LALIGA EA SPORTS,5,5.92,0,1,0,0,0,0,0,8,1
CM,219985,Matías Vecino,Real Club Celta de Vigo,UEFA Europa League,1,6.10,0,0,0,0,0,0,0,0,0
CM,236368,Giulio Maggiore,Bari,Coppa Italia,2,6.25,0,0,0,0,0,0,0,2,0
ST,260942,David Datro Fofana,RC Strasbourg Alsace,Ligue 1 McDonald's,2,7.80,0,2,0,0,0,0,0,1,0
RM,260943,Josué Casimir,AJ Auxerre,Ligue 1 McDonald's,5,6.18,0,1,0,0,0,0,0,4,0
CB,252753,Arda Kızıldağ,Gaziantep FK,Trendyol Süper Lig,6,5.95,0,0,0,0,0,0,0,6,0
LB,252754,Josh Honohan,Lincoln City,Carabao Cup,1,5.50,0,0,0,0,0,0,0,2,0
LB,252544,Levent Mercan,Fenerbahçe SK,Trendyol Süper Lig,5,6.22,0,0,0,0,0,0,0,2,0
LB,252544,Levent Mercan,Fenerbahçe SK,UEFA Europa League,1,5.70,0,0,0,0,0,0,0,1,0
CDM,244565,Ethan Erhahon,Bolton Wanderers,Carabao Cup,2,6.30,0,0,0,0,0,0,0,1,0
CDM,244565,Ethan Erhahon,Bolton Wanderers,Vertu Trophy,1,6.60,0,0,0,0,0,0,0,0,0
CAM,255434,Julio César Enciso,RC Strasbourg Alsace,Ligue 1 McDonald's,5,5.92,0,0,0,0,0,0,0,4,0
CM,269230,Noah Sadiki,Sunderland,Premier League,5,5.76,0,0,0,0,0,0,0,10,0
CM,269230,Noah Sadiki,Sunderland,Carabao Cup,1,5.30,0,0,0,0,0,0,0,2,0
CDM,72557,Tomáš Rigo,Stoke City,EFL Championship,7,6.49,0,0,0,0,0,0,0,1,3
CDM,72557,Tomáš Rigo,Stoke City,Carabao Cup,2,7.10,0,1,0,0,0,0,0,3,0
ST,260951,Johnny Kenny,Bolton Wanderers,Carabao Cup,2,7.05,0,1,0,0,0,0,0,3,0
ST,260951,Johnny Kenny,Bolton Wanderers,Vertu Trophy,1,8.90,1,1,1,0,0,0,0,1,0
LW,260952,Andreas Schjelderup,AFC Bournemouth,Carabao Cup,2,6.05,0,0,0,0,0,0,0,1,0
CAM,226789,Angelo Fulgini,Al Taawoun,Saudi Pro League,3,5.83,0,0,0,0,0,0,0,3,0
GK,237188,Nathan Bishop,AFC Wimbledon,Carabao Cup,2,6.40,0,0,0,0,0,0,0,4,0
CB,243765,Sam Sherring,Cheltenham Town,Carabao Cup,1,5.70,0,0,0,0,0,0,0,1,0
CB,243765,Sam Sherring,Cheltenham Town,Vertu Trophy,1,6.20,0,0,0,0,0,0,0,1,0
RB,206653,Brad Potts,Preston North End,EFL Championship,7,6.17,0,0,0,1,0,0,0,6,0
RB,206653,Brad Potts,Preston North End,Carabao Cup,3,6.93,0,0,0,0,0,0,0,0,1
ST,261072,Ramiro Enrique,Al Kholood,Saudi Pro League,6,7.12,0,3,0,0,0,0,0,9,1
LB,269149,Elliot Newby,Barrow,Carabao Cup,1,6.50,0,0,0,0,0,0,0,0,1
CB,269150,Ethan Pye,Stockport County,Carabao Cup,2,6.30,0,0,0,0,0,0,0,1,0
CB,269150,Ethan Pye,Stockport County,Vertu Trophy,1,6.00,0,0,0,0,0,0,0,1,0
CDM,278132,Rakan Kaabi,Al Fayha,Saudi Pro League,6,6.03,0,0,0,0,0,0,0,5,1
RB,277343,Nathan Asiimwe,AFC Wimbledon,Carabao Cup,2,5.35,0,0,0,0,0,0,0,4,0
RB,269153,Anton Gaaei,Udinese,Coppa Italia,2,5.45,0,0,0,0,0,0,0,4,0
RB,269153,Anton Gaaei,Udinese,Serie A Enilive,5,6.08,0,0,0,0,0,0,0,2,0
RB,236390,Pol Valentín,Preston North End,EFL Championship,7,5.89,0,0,0,0,0,0,0,10,0
RB,236390,Pol Valentín,Preston North End,Carabao Cup,3,6.03,0,0,0,1,0,0,0,2,0
GK,245370,Ersin Destanoğlu,Beşiktaş JK,Trendyol Süper Lig,6,7.02,1,0,0,0,0,0,0,6,2
CM,269156,Owen Moxon,Wigan Athletic,Carabao Cup,1,5.90,0,0,1,0,0,0,0,3,0
LB,252000,Domagoj Bradarić,Hellas Verona,Coppa Italia,1,5.80,0,0,0,0,0,0,0,1,0
LB,252000,Domagoj Bradarić,Hellas Verona,Serie A Enilive,4,5.97,0,0,0,0,0,0,0,3,0
LM,251341,Marley Aké,SV Zulte Waregem,1A Pro League,9,5.91,0,0,0,0,0,0,0,9,0
LM,269159,Myron van Brederode,KV Mechelen,1A Pro League,9,6.46,0,0,0,1,0,0,0,5,3
CAM,245367,Xavi Simons,Tottenham Hotspur,Carabao Cup,1,8.00,1,1,0,0,0,0,0,1,0
CAM,245367,Xavi Simons,Tottenham Hotspur,UEFA Super Cup,1,9.40,0,0,2,0,0,0,0,0,1
CAM,245367,Xavi Simons,Tottenham Hotspur,Premier League,6,6.53,0,1,0,1,0,0,0,7,0
CAM,245367,Xavi Simons,Tottenham Hotspur,UEFA Champions League,1,5.60,0,0,0,0,0,0,0,2,0
LB,237175,Lewis Freestone,Stevenage,Carabao Cup,2,6.05,0,0,0,0,0,0,0,1,0
LB,263255,Godfried Frimpong,Kasımpaşa SK,Trendyol Süper Lig,7,6.13,0,0,0,1,0,0,0,6,1
LM,260972,Taha Ali,Malmö FF,UEFA Europa League,1,6.40,0,0,0,0,0,0,0,0,0
RB,244591,Jayden Bogle,Leeds United,Premier League,6,6.12,0,0,0,0,0,0,0,4,2
RB,244591,Jayden Bogle,Leeds United,Carabao Cup,2,6.65,0,0,0,0,0,0,0,2,0
RB,236401,Noussair Mazraoui,Manchester United,Premier League,5,6.12,0,0,0,1,0,0,0,7,1
CB,247913,Lewis Miller,Blackburn Rovers,EFL Championship,5,5.78,0,0,0,0,0,0,0,7,0
CB,247913,Lewis Miller,Blackburn Rovers,Carabao Cup,1,7.20,0,0,0,0,0,0,0,0,1
CB,236403,Evan Ndicka,AS Roma,Serie A Enilive,4,6.47,0,0,0,1,0,0,0,4,0
CB,236403,Evan Ndicka,AS Roma,UEFA Europa League,1,6.10,0,0,0,0,0,0,0,1,0
CDM,260977,Faisal Al Ghamdi,Al Ittihad,Saudi Pro League,6,6.92,1,3,1,0,0,0,0,8,0
LM,237169,Cohen Bramall,Luton Town,Carabao Cup,2,7.00,0,0,0,1,0,0,0,0,2
LM,237169,Cohen Bramall,Luton Town,Vertu Trophy,1,8.00,0,0,1,0,0,0,0,1,0
ST,224883,Steve Mounié,Corendon Alanyaspor,Trendyol Süper Lig,1,6.10,0,0,0,0,0,0,0,0,0
CB,81557,Gilbert Mendy,İKAS Eyüpspor,Trendyol Süper Lig,6,5.93,0,0,0,1,0,0,0,8,0
ST,75272,Will Lankshear,Oxford United,Carabao Cup,2,7.10,1,1,0,0,0,0,0,2,1
CB,245355,Uğurcan Yazğılı,Konyaspor,Trendyol Süper Lig,5,6.10,0,0,0,0,0,0,0,3,0
ST,244601,Sydney van Hooijdonk,Estrela Amadora,Liga Portugal,7,6.81,1,3,1,0,0,0,0,9,1
RM,269175,Ollie Tanner,Cardiff City,Carabao Cup,1,5.70,0,0,0,0,0,0,0,1,0
CM,252794,Adrián Bernabé,Parma,Serie A Enilive,4,5.85,0,0,0,0,0,0,0,4,1
ST,220031,Oli McBurnie,Hull City,EFL Championship,7,7.54,3,4,2,0,0,0,0,10,2
ST,220031,Oli McBurnie,Hull City,Carabao Cup,2,6.80,0,1,1,0,0,0,0,1,0
RM,252796,Morgan Whittaker,Middlesbrough,EFL Championship,7,5.91,0,0,0,2,0,0,0,6,2
RM,252796,Morgan Whittaker,Middlesbrough,Carabao Cup,1,5.80,0,0,0,0,0,0,0,1,0
RB,278104,Isaac Mabaya,Wigan Athletic,Carabao Cup,1,5.70,0,0,0,0,0,0,0,1,0
CB,228225,Wes Harding,Plymouth Argyle,Carabao Cup,1,6.20,0,0,0,0,0,0,0,1,0
CB,269181,Diego Coppola,Paris FC,Ligue 1 McDonald's,6,6.33,1,0,1,0,0,0,0,6,1
RM,277373,Yusuf Kabadayi,Gaziantep FK,Trendyol Süper Lig,3,5.90,0,0,0,0,0,0,0,2,0
LM,277070,Tidjany Touré,Gil Vicente FC,Liga Portugal,7,5.97,1,2,0,0,0,0,0,12,0
CB,252802,Wilfried Singo,Galatasaray SK,Trendyol Süper Lig,6,6.17,0,0,0,0,0,0,0,2,0
CB,252802,Wilfried Singo,Galatasaray SK,UEFA Champions League,1,6.20,0,0,0,0,0,0,0,1,0
ST,220039,Dion Charles,Huddersfield Town,Carabao Cup,1,6.00,0,0,0,1,0,0,0,2,0
ST,269186,Orri Óskarsson,Sport-Club Freiburg,UEFA Europa League,1,8.30,1,1,0,0,0,0,0,1,0
RB,238074,Reece James,Chelsea,Carabao Cup,2,5.90,0,0,0,0,0,0,0,3,0
RB,238074,Reece James,Chelsea,UEFA Champions League,1,6.10,0,0,0,0,0,0,0,0,0
RB,238074,Reece James,Chelsea,Premier League,6,6.02,0,0,0,0,0,0,0,5,0
CDM,73348,Yacine Titraoui,Sporting Charleroi,1A Pro League,9,5.83,0,0,1,0,0,0,0,14,0
CM,252807,Soner Dikmen,Antalyaspor,Trendyol Süper Lig,6,6.23,1,1,0,0,0,0,0,5,1
CB,233047,Joel Latibeaudiere,Coventry City,EFL Championship,6,6.27,0,1,0,0,0,0,0,4,0
CB,233047,Joel Latibeaudiere,Coventry City,Carabao Cup,3,5.87,0,0,0,0,0,0,0,4,0
RM,220045,Connor Mahoney,Barrow,Carabao Cup,1,5.50,0,0,0,0,0,0,0,1,0
CB,269192,Anıl Yiğit Çınar,Fatih Karagümrük SK,Trendyol Süper Lig,7,6.00,0,0,0,0,0,0,0,7,0
CB,228238,Jostein Gundersen,FK Bodø/Glimt,UEFA Champions League,1,5.50,0,0,0,0,0,0,0,2,0
GK,220048,Simone Scuffet,Pisa,Coppa Italia,1,5.70,0,0,0,0,0,0,0,2,0
GK,220048,Simone Scuffet,Pisa,Serie A Enilive,5,5.46,0,0,0,0,0,0,0,10,0
CM,261004,Amankwah Forson,Norwich City,Carabao Cup,1,5.00,0,0,0,0,0,0,0,2,0
CAM,72612,Tom Slončík,FC Viktoria Plzeň,UEFA Europa League,1,5.70,0,0,0,0,0,0,0,1,0
LM,80804,Nordan Mukiele,Stade Rennais FC,Ligue 1 McDonald's,1,5.80,0,0,0,0,0,0,0,2,0
RB,195479,James Tavernier,Rangers,UEFA Europa League,1,5.70,0,0,0,0,0,0,0,1,0
ST,244626,Augustus Kargbo,Blackburn Rovers,EFL Championship,3,6.83,1,2,0,0,0,0,0,4,0
CAM,271057,Gustavo Sá,FC Famalicão,Liga Portugal,2,7.50,1,1,0,0,0,0,0,0,1
RB,253463,Bünyamin Balcı,Antalyaspor,Trendyol Süper Lig,6,6.08,0,0,0,0,0,0,0,4,1
LB,72618,Filip Luberecki,RAAL La Louvière,1A Pro League,7,6.31,1,1,0,1,0,0,0,5,0
RM,201240,Tom Barkhuizen,Barrow,Carabao Cup,1,5.70,0,0,0,0,0,0,0,1,0
GK,220058,Dillon Phillips,Hull City,Carabao Cup,2,6.95,0,0,0,0,0,0,0,1,1
CB,235036,Wout Faes,AS Monaco,Ligue 1 McDonald's,2,6.20,0,0,0,0,0,0,0,1,0
CAM,228251,Lorenzo Pellegrini,AS Roma,Serie A Enilive,4,6.33,0,0,0,0,0,0,0,0,0
CAM,228251,Lorenzo Pellegrini,AS Roma,UEFA Europa League,1,8.70,0,0,2,0,0,0,0,1,0
CB,220061,Norbert Gyömbér,Al Kholood,Saudi Pro League,6,6.18,0,0,0,1,0,0,0,5,1
LB,278073,Tom Davies,Newport County,Carabao Cup,1,6.20,0,0,0,0,0,0,0,1,0
LB,278073,Tom Davies,Newport County,Vertu Trophy,1,6.00,0,0,0,0,0,0,0,0,0
RM,80816,Bradley Burrowes,Aston Villa,Carabao Cup,1,6.00,0,0,0,0,0,0,0,1,0
RM,80816,Bradley Burrowes,Aston Villa,UEFA Europa League,1,5.80,0,0,0,0,0,0,0,1,0
RM,80816,Bradley Burrowes,Aston Villa,Premier League,3,5.83,0,0,0,0,0,0,0,4,0
ST,233730,Yakou Méïté,Damac,Saudi Pro League,6,6.90,1,3,0,0,0,0,0,3,2
CB,228928,Sam Lavelle,Grimsby Town,Carabao Cup,1,6.20,0,0,0,0,0,0,0,1,0
CB,228928,Sam Lavelle,Grimsby Town,Vertu Trophy,1,6.20,0,0,0,0,0,0,0,1,0
RB,244126,Akin Odimayo,Crawley Town,Carabao Cup,2,6.10,0,0,0,1,0,0,0,2,0
RB,244126,Akin Odimayo,Crawley Town,Vertu Trophy,1,6.10,0,0,0,0,0,0,0,0,0
RB,235875,Pol Lirola,Hellas Verona,Coppa Italia,1,5.50,0,0,0,0,0,0,0,2,0
RB,235875,Pol Lirola,Hellas Verona,Serie A Enilive,4,6.35,0,0,0,0,0,0,0,2,1
CB,80821,Ervin Bashi,Catanzaro,Coppa Italia,2,6.35,0,0,0,0,0,0,0,0,0
CB,278065,Sadibou Sané,FC Metz,Ligue 1 McDonald's,4,5.62,0,0,0,0,0,0,0,7,0
RM,264581,Jayden Fevrier,Charlton Athletic,EFL Championship,5,6.48,0,1,0,0,0,0,0,2,0
RM,264581,Jayden Fevrier,Charlton Athletic,Carabao Cup,1,6.50,0,0,0,0,0,0,0,0,0
LB,253440,Ayman Yahya,Al Nassr,Saudi Pro League,6,5.67,0,0,0,0,0,1,0,6,0
CM,260778,Franco Tongya,Gençlerbirliği SK,Trendyol Süper Lig,6,5.67,0,0,0,0,0,0,0,8,1
CAM,225748,Todd Cantwell,Blackburn Rovers,EFL Championship,7,6.04,0,0,2,0,0,0,0,9,0
CAM,225748,Todd Cantwell,Blackburn Rovers,Carabao Cup,1,6.90,0,0,0,0,0,0,0,0,1
CDM,73196,Sidnei Tavares,Blackburn Rovers,EFL Championship,7,6.01,0,0,1,1,0,0,0,9,0
CM,220075,Mohammed Kanno,Al Hilal,Saudi Pro League,6,6.48,0,1,0,1,0,0,0,6,1
CAM,244108,Hong Hyeon Seok,KAA Gent,1A Pro League,8,6.30,0,0,1,0,0,0,0,5,1
CDM,261032,Joe Hodge,CD Tondela,Liga Portugal,6,6.13,0,0,0,1,0,0,0,7,1
GK,235633,Yehvann Diouf,OGC Nice,Ligue 1 McDonald's,6,6.63,0,0,0,0,0,0,0,8,1
GK,235633,Yehvann Diouf,OGC Nice,UEFA Europa League,1,8.00,0,0,0,0,0,0,0,0,1
ST,236461,Jean-Philippe Mateta,Manchester City,Carabao Cup,2,7.65,1,0,2,0,0,0,0,1,0
ST,236461,Jean-Philippe Mateta,Manchester City,UEFA Champions League,1,7.90,0,1,0,0,0,0,0,1,0
ST,236461,Jean-Philippe Mateta,Manchester City,Premier League,4,7.28,2,2,0,0,0,0,0,3,1
LM,261035,Zeidane Inoussa,Swansea City,EFL Championship,4,6.05,0,0,0,0,0,0,0,2,0
LM,261035,Zeidane Inoussa,Swansea City,Carabao Cup,3,6.33,0,0,0,0,0,0,0,0,0
RB,229880,Aaron Wan-Bissaka,West Ham United,Premier League,6,6.92,0,0,0,1,0,0,0,1,3
RB,229880,Aaron Wan-Bissaka,West Ham United,Carabao Cup,2,5.45,0,0,0,1,0,0,0,3,0
LM,80835,Samuele Capolupo,Monza,Coppa Italia,1,6.00,0,0,0,1,0,0,0,2,0
CB,236465,Cameron McJannet,Grimsby Town,Carabao Cup,1,6.20,0,0,0,0,0,0,0,1,0
CB,236465,Cameron McJannet,Grimsby Town,Vertu Trophy,1,6.00,0,0,0,1,0,0,0,1,0
CAM,220084,César Falletti,Mantova,Coppa Italia,2,6.10,0,0,0,1,0,0,0,1,0
LB,251469,Pedro Amaral,Estoril Praia,Liga Portugal,7,6.19,0,0,0,0,0,0,0,7,1
LW,264633,Enes Sali,Al Riyadh,Saudi Pro League,5,6.34,0,1,0,0,0,0,0,4,0
RM,267849,Tommi O'Reilly,Crewe Alexandra,Carabao Cup,2,5.05,0,0,0,1,0,0,0,5,0
RM,267849,Tommi O'Reilly,Crewe Alexandra,Vertu Trophy,1,4.90,0,0,0,0,0,0,0,3,0
RM,275785,Ronald,Swansea City,EFL Championship,7,6.03,0,0,0,1,0,0,0,7,1
RM,275785,Ronald,Swansea City,Carabao Cup,3,7.10,1,1,0,0,0,0,0,1,1
RM,277426,Carlos Forbs,Club Brugge,1A Pro League,8,6.74,0,2,0,0,0,0,0,5,4
RM,277426,Carlos Forbs,Club Brugge,UEFA Champions League,1,7.80,1,1,0,0,0,0,0,2,0
LB,277427,Nico O'Reilly,Manchester City,Carabao Cup,1,6.70,0,0,0,1,0,0,0,0,1
RB,269237,Arda Okan Kurtulan,Göztepe SK,Trendyol Süper Lig,6,5.50,0,0,0,0,0,0,0,8,0
CM,72654,Gustavo,AVS Futebol SAD,Liga Portugal,7,5.91,0,0,0,2,0,0,0,9,0
CB,220093,Hans Hateboer,Olympique Lyonnais,Ligue 1 McDonald's,6,5.85,0,0,0,0,0,0,0,7,0
CB,220093,Hans Hateboer,Olympique Lyonnais,UEFA Europa League,1,6.20,0,0,0,0,0,0,0,0,0
CB,228366,Macaulay Gillesphey,Charlton Athletic,EFL Championship,5,6.02,0,0,0,0,0,0,0,3,0
CB,228366,Macaulay Gillesphey,Charlton Athletic,Carabao Cup,3,6.70,0,0,0,0,0,0,0,1,0
CAM,261050,Francisco Conceição,Juventus,UEFA Champions League,1,6.50,0,0,0,0,0,0,0,0,0
CAM,261050,Francisco Conceição,Juventus,Coppa Italia,2,8.05,1,2,0,0,0,0,0,0,1
CAM,261050,Francisco Conceição,Juventus,Serie A Enilive,5,6.78,1,1,1,0,0,0,0,3,0
CDM,244669,Morten Hjulmand,Sporting CP,Liga Portugal,7,6.57,0,0,0,1,0,0,0,4,1
CDM,244669,Morten Hjulmand,Sporting CP,UEFA Champions League,1,6.10,0,0,0,0,0,0,0,0,0
CB,268550,Josh Feeney,Huddersfield Town,Carabao Cup,1,4.90,0,0,0,0,0,0,0,2,0
CDM,236480,Yves Bissouma,Tottenham Hotspur,Carabao Cup,1,6.20,0,0,0,0,0,0,0,0,0
CDM,236480,Yves Bissouma,Tottenham Hotspur,UEFA Champions League,1,7.40,0,1,0,0,0,0,0,2,0
CDM,236480,Yves Bissouma,Tottenham Hotspur,Premier League,5,6.86,1,1,1,0,0,0,0,5,0
CM,244672,Leonardo Benedetti,Virtus Entella,Coppa Italia,1,5.40,0,0,0,0,0,0,0,2,0
RM,252864,Bermejo,Gil Vicente FC,Liga Portugal,5,5.90,0,0,0,0,0,0,0,6,0
CAM,252865,Iker Losada,Levante UD,European International Cup,3,5.73,0,0,0,0,0,0,0,5,0
CAM,252865,Iker Losada,Levante UD,LALIGA EA SPORTS,7,6.07,0,1,0,0,0,0,0,9,1
CAM,244675,Sancet,Athletic Club,LALIGA EA SPORTS,7,7.29,0,3,2,1,0,0,0,8,2
CAM,244675,Sancet,Athletic Club,UEFA Champions League,1,6.30,0,0,0,0,0,0,0,0,1
CB,253465,Teden Mengi,Luton Town,Carabao Cup,3,6.67,0,0,0,1,0,0,0,1,1
CB,253465,Teden Mengi,Luton Town,Vertu Trophy,1,6.60,0,0,0,0,0,0,0,1,0
CB,240359,Omar Alderete,Sunderland,Premier League,4,5.92,0,0,0,1,0,0,0,5,0
CB,240359,Omar Alderete,Sunderland,Carabao Cup,1,6.10,0,0,0,0,0,0,0,1,0
ST,236487,Davis Keillor-Dunn,Wrexham,EFL Championship,3,6.20,0,0,0,0,0,0,0,3,0
ST,236487,Davis Keillor-Dunn,Wrexham,Carabao Cup,2,7.65,0,1,1,0,0,0,0,1,1
RM,260570,Jarne Steuckers,KRC Genk,1A Pro League,8,6.59,0,0,0,1,0,0,0,8,1
RM,260570,Jarne Steuckers,KRC Genk,UEFA Europa League,1,4.70,0,0,0,0,0,0,0,3,0
CB,261062,Lee Han Beom,FC Midtjylland,UEFA Europa League,1,5.70,0,0,0,0,0,0,0,1,0
CDM,246104,Ryan Gravenberch,Liverpool,Carabao Cup,1,8.60,0,1,0,0,0,0,0,0,1
CDM,246104,Ryan Gravenberch,Liverpool,FA Community Shield,1,6.50,0,0,0,0,0,0,0,1,0
CDM,246104,Ryan Gravenberch,Liverpool,Premier League,6,6.45,0,2,0,2,0,0,0,9,1
CDM,246104,Ryan Gravenberch,Liverpool,UEFA Champions League,1,6.20,0,0,0,0,0,0,0,1,0
CB,80862,Steven Nador,Modena,Coppa Italia,1,6.20,0,0,0,0,0,0,0,1,0
CB,80863,Daniel Tonoli,Modena,Coppa Italia,1,5.80,0,0,0,0,0,0,0,1,0
LB,228302,Pedraza,Villarreal CF,European International Cup,1,6.10,0,0,0,0,0,0,0,0,0
LB,228302,Pedraza,Villarreal CF,LALIGA EA SPORTS,2,5.95,0,0,0,0,0,0,0,1,0
ST,244685,Marius Mouandilmadji,Samsunspor A.Ş,Trendyol Süper Lig,6,6.80,2,2,1,0,0,0,0,7,1
CB,228888,George Edmundson,Middlesbrough,EFL Championship,1,6.10,0,0,0,0,0,0,0,0,0
CDM,236496,Mattéo Guendouzi,Fenerbahçe SK,Trendyol Süper Lig,6,6.25,0,0,1,1,0,0,0,5,1
CDM,236496,Mattéo Guendouzi,Fenerbahçe SK,UEFA Europa League,1,6.20,0,0,0,1,0,0,0,1,0
CM,72677,Tom Moustier,Estrela Amadora,Liga Portugal,7,6.14,0,1,0,1,0,0,0,7,1
CM,273932,Gvidas Gineitis,Torino,European International Cup,2,7.05,1,1,0,0,0,0,0,3,0
RB,277454,Abdulrahman Al Enazi,Al Fayha,Saudi Pro League,6,6.02,0,0,0,0,0,0,0,4,0
ST,269264,Martijn Kaars,Cercle Brugge KSV,1A Pro League,9,6.58,1,1,0,0,0,0,0,9,1
CDM,252883,Hector Kyprianou,Watford,EFL Championship,2,6.15,0,0,0,0,0,0,0,2,0
CDM,252883,Hector Kyprianou,Watford,Carabao Cup,1,6.20,0,0,0,0,0,0,0,1,0
CAM,252371,Jude Bellingham,Real Madrid,LALIGA EA SPORTS,7,6.77,0,1,1,1,0,0,0,4,2
CAM,252371,Jude Bellingham,Real Madrid,European International Cup,3,7.77,0,1,1,0,0,0,0,0,2
CAM,252371,Jude Bellingham,Real Madrid,UEFA Champions League,1,5.70,0,0,0,0,0,0,0,1,0
GK,209293,Koen Van Langendonck,KVC Westerlo,1A Pro League,9,6.21,0,0,0,0,0,0,0,12,1
RM,232905,Junya Ito,KRC Genk,1A Pro League,8,6.14,0,0,2,0,0,0,0,8,0
RM,232905,Junya Ito,KRC Genk,UEFA Europa League,1,5.50,0,0,0,0,0,0,0,2,0
CM,272894,Kévin Danois,AJ Auxerre,Ligue 1 McDonald's,5,6.38,0,1,0,0,0,0,0,6,1
CB,236506,Marcos Senesi,AFC Bournemouth,Premier League,6,6.03,0,0,0,0,0,0,0,8,0
CB,236506,Marcos Senesi,AFC Bournemouth,Carabao Cup,2,6.10,0,0,0,0,0,0,0,1,0
GK,269271,Filip Stanković,Venezia,Coppa Italia,1,5.20,0,0,0,0,0,0,0,2,0
CAM,238058,Callum O'Hare,Sheffield United,EFL Championship,7,6.69,0,1,0,1,0,0,0,5,3
CAM,238058,Callum O'Hare,Sheffield United,Carabao Cup,2,5.85,0,0,0,0,0,0,0,1,0
LW,256516,Nico Williams,Athletic Club,LALIGA EA SPORTS,7,7.07,2,2,1,0,0,0,0,5,2
LW,256516,Nico Williams,Athletic Club,UEFA Champions League,1,6.50,0,0,0,0,0,0,0,0,1
RW,72690,Martim Watts,CD Nacional,Liga Portugal,1,6.10,0,0,0,0,0,0,0,1,0
ST,261084,Bamba Dieng,FC Lorient,Ligue 1 McDonald's,6,6.50,0,1,2,0,0,0,0,13,0
CAM,269276,Gaetano Oristanio,Parma,Serie A Enilive,1,6.00,0,0,0,0,0,0,0,1,0
CB,203749,Sonny Bradley,Lincoln City,Carabao Cup,1,5.60,0,0,0,1,0,0,0,2,0
CB,278016,Murillo,Newcastle United,Carabao Cup,1,5.80,0,0,0,0,0,0,0,1,0
CB,278016,Murillo,Newcastle United,UEFA Champions League,1,6.10,0,0,0,0,0,0,0,1,0
CB,278016,Murillo,Newcastle United,Premier League,6,5.97,0,0,0,0,0,0,0,6,0
CB,248603,Loïc Mbe Soh,Sint-Truidense VV,1A Pro League,5,5.88,0,0,0,0,0,0,0,4,0
LB,273917,Giuseppe Aurelio,Spezia,Coppa Italia,2,5.75,0,0,0,0,0,0,0,2,0
GK,268839,Ollie Wright,Accrington Stanley,Carabao Cup,1,4.80,0,0,0,0,0,0,0,3,0
GK,268839,Ollie Wright,Accrington Stanley,Vertu Trophy,1,6.40,0,0,0,0,0,0,0,1,0
RM,236518,Arnaud Nordin,Stade Rennais FC,Ligue 1 McDonald's,5,7.06,0,0,3,0,0,0,0,3,2
CM,252376,Jason Knight,Bristol City,EFL Championship,7,6.09,0,0,1,1,0,0,0,5,2
CM,252376,Jason Knight,Bristol City,Carabao Cup,3,6.30,0,1,0,0,0,0,0,2,0
CB,256482,Andy Smith,Gillingham,Carabao Cup,2,6.00,0,0,0,0,0,0,0,0,0
CB,256482,Andy Smith,Gillingham,Vertu Trophy,1,5.70,0,0,0,0,0,0,0,1,0
CAM,220139,Sammie Szmodics,Derby County,EFL Championship,7,6.10,0,0,1,0,0,0,0,10,1
CAM,220139,Sammie Szmodics,Derby County,Carabao Cup,1,6.10,0,0,0,0,0,0,0,1,0
RB,278006,Denis Radu,İKAS Eyüpspor,Trendyol Süper Lig,6,5.98,0,0,1,0,0,0,0,10,0
RB,228332,Hamza Choudhury,Leicester City,EFL Championship,7,6.43,0,0,1,0,0,0,0,9,1
CM,244715,Taylor Perry,Shrewsbury,Carabao Cup,2,6.30,0,0,0,0,0,0,0,2,1
CM,244715,Taylor Perry,Shrewsbury,Vertu Trophy,1,5.20,0,0,0,0,0,0,0,2,0
RB,216580,Cláudio Winck,Kasımpaşa SK,Trendyol Süper Lig,7,6.13,0,0,0,0,0,0,0,7,0
LB,244717,Antonino Gallo,Lecce,Coppa Italia,2,6.85,0,0,0,0,0,0,0,0,1
LB,244717,Antonino Gallo,Lecce,Serie A Enilive,4,5.75,0,0,0,0,0,0,0,7,0
